,Name,symbol,Emissions (tCO2e),PARENT CO. PERCENT OWNERSHIP
3M CO,3M BROWNWOOD,MMM,29359.64,100.0
3M CO,3M INDUSTRIAL MINERAL PRODUCTS DIVISION,MMM,33733.426,100.0
3M CO,3M CO - GUIN,MMM,27083.0,100.0
3M CO,3M COMPANY,MMM,44016.264024,100.0
3M CO,3M NEVADA PLANT,MMM,31562.832,100.0
3M CO,3M Cottage Grove Center - Site,MMM,49540.272991,100.0
3M CO,3M MAGNETIC TAPE MANUFACTURING DIVISION,MMM,39621.3,100.0
3M CO,3M CO,MMM,82308.238,100.0
3M CO,3M CORDOVA,MMM,657865.8974,100.0
3M CO,3M CO - WAUSAU DOWNTOWN,MMM,46909.124,100.0
3M CO,3M Pittsboro,MMM,25996.852,100.0
ABB LTD,ABB Inc.,ABB,11023.8,100.0
ABBOTT LABORATORIES,Abbott Laboratories,ABT,27938.244,100.0
ABBOTT LABORATORIES,ABBOTT PARK FACILITY,ABT,55009.392,100.0
ABBOTT LABORATORIES,Abbott Nutrition - A Division of Abbott Laboratories,ABT,28943.892,100.0
ABBVIE INC,North Chicago Facility,ABBV,64032.708,100.0
ABBVIE INC,ABBVIE LTD.,ABBV,64383.468,100.0
ADVANSIX INC,AdvanSix Resins & Chemicals LLC,ASIX,164593.68,100.0
ADVANSIX INC,ADVANSIX INC - CHESTERFIELD PLANT,ASIX,57749.83,100.0
ADVANSIX INC,ADVANSIX INCORPORATED - HOPEWELL,ASIX,1181515.788,100.0
AEMETIS INC,"Aemetis Advanced Fuels Keyes, Inc.",AMTX,75134.106,100.0
AES CORP,Georgetown Substation,AES,155623.972,50.0
AES CORP,AES Warrior Run,AES,1117382.992,100.0
AES CORP,AES Alamitos,AES,823899.996,100.0
AES CORP,AES Huntington Beach,AES,516763.936,100.0
AES CORP,AES Redondo Beach,AES,239844.36,100.0
AES CORP,Harding Street Station (EW Stout),AES,975000.97,100.0
AES CORP,IPL Eagle Valley Generating Station,AES,1794345.5,100.0
AES CORP,Petersburg,AES,6581019.162,100.0
AES CORP,AES - PUERTO RICO COGENERATION PLANT,AES,3431800.86,100.0
AES CORP,AES HAWAII INC,AES,1186453.736,100.0
AES CORP,Salt River Project - T & D Equipment,AES,7334.76,0.06
AES CORP,Indianapolis Power & Light Company,AES,1705.44,100.0
AIR PRODUCTS & CHEMICALS INC,AIR PRODUCTS & CHEMICALS INC MARTINEZ WATERFRONT ROAD,APD,526494.9,100.0
AIR PRODUCTS & CHEMICALS INC,"AIR PRODUCTS & CHEMICALS, INC, Tesoro Martinez",APD,87288.672,100.0
AIR PRODUCTS & CHEMICALS INC,AIR PRODUCTS AND CHEMICALS INCORPORATED,APD,48575.2,100.0
AIR PRODUCTS & CHEMICALS INC,AIR PRODUCTS CARSON HYDROGEN PLANT,APD,507837.8,100.0
AIR PRODUCTS & CHEMICALS INC,AIR PRODUCTS BAYTOWN PLANT,APD,109271.936,100.0
AIR PRODUCTS & CHEMICALS INC,AIR PRODUCTS WILMINGTON HYDROGEN PLANT,APD,705789.35,100.0
AIR PRODUCTS & CHEMICALS INC,AIR PRODUCTS & CHEMICALS INC - Geismar SMR,APD,56325.0,100.0
AIR PRODUCTS & CHEMICALS INC,AIR PRODUCTS AND CHEMICALS INC - GARYVILLE,APD,790406.7,100.0
AIR PRODUCTS & CHEMICALS INC,AIR PRODUCTS & CHEMICALS INC - CONVENT SMR,APD,569828.4,100.0
AIR PRODUCTS & CHEMICALS INC,AIR PRODUCTS & CHEMICALS INC - INDUSTRIAL GAS PRODUCTION FACILITY,APD,199762.0,100.0
AIR PRODUCTS & CHEMICALS INC,AIR PRODUCTS & CHEMICAL INC - LAKE CHARLES FACILITY,APD,642856.6,100.0
AIR PRODUCTS & CHEMICALS INC,Air Products La Porte Facility,APD,97229.116,100.0
AIR PRODUCTS & CHEMICALS INC,Air Products LLC - Corpus Christi,APD,180834.8,100.0
AIR PRODUCTS & CHEMICALS INC,"Air Products and Chemicals, Inc. - BR SMR",APD,806336.0,100.0
AIR PRODUCTS & CHEMICALS INC,AIR PRODUCTS AND CHEMICALS INC - CATLETTSBURG HYDROGEN PLANT,APD,123064.7,100.0
AIR PRODUCTS & CHEMICALS INC,"Air Products and Chemicals, Inc. - Joliet, IL H2 Plant",APD,102214.9,100.0
AIR PRODUCTS & CHEMICALS INC,Air Products Port Arthur Facility,APD,2423360.882,100.0
AIR PRODUCTS & CHEMICALS INC,Air Products LLC - Pasadena SMR,APD,377657.4,100.0
AIR PRODUCTS & CHEMICALS INC,Air Products and Chemicals Inc. Luling SMR Facility,APD,703828.5,100.0
AIR PRODUCTS & CHEMICALS INC,Air Products and Chemicals Inc./Detroit Hydrogen Facility Marathon Refinery,APD,392799.2,100.0
AIR PRODUCTS & CHEMICALS INC,Air Products and Chemicals - Norco SMR,APD,913552.7,100.0
AIR PRODUCTS & CHEMICALS INC,Air Products Baytown 3 Facility,APD,1001688.9,100.0
AIR PRODUCTS & CHEMICALS INC,Air Products - Geismar 3 HYCO,APD,239321.0,100.0
ALBEMARLE CORP,ALBEMARLE CORPORATION HOUSTON PLANT,ALB,46683.212,100.0
ALBEMARLE CORP,Albemarle Corporation Bayport Plant,ALB,111194.776,100.0
ALBEMARLE CORP,ALBEMARLE CORPORATION-SOUTH PLANT,ALB,80774.496,100.0
ALCOA CORP,ALCOA INC - WARRICK OPERATIONS,AA,5963440.226,100.0
ALCOA CORP,ALCOA WORLD ALUMINA ATLANTIC,AA,14102.448,60.0
ALCOA CORP,ALCOA WORLD ALUMINA ATLANTIC,AA,14102.448,40.0
ALCOA CORP,ALCOA INTALCO WORKS,AA,595364.455,100.0
ALCOA CORP,LAKE CHARLES CARBON CO,AA,217935.328,100.0
ALCOA CORP,Reynolds Metals Company Gum Springs Plant,AA,41987.892,100.0
ALCOA CORP,Alcoa USA Corp.,AA,294649.17,100.0
ALEXANDER & BALDWIN INC,Palailai Landfill,ALEX,30159.15,100.0
ALEXANDER & BALDWIN INC,Asphalt Hawaii Kalaeloa Asphalt Terminal,ALEX,1603.022,70.0
ALEXANDER & BALDWIN INC,Hawaiian Commercial and Sugar Company,ALEX,45139.25,100.0
ALLEGHENY TECHNOLOGIES INC,"JESSOP STEEL, LLC WASHINGTON FACILITY",ATI,29540.188,100.0
ALLEGHENY TECHNOLOGIES INC,BRACKENRIDGE PLANT,ATI,120280.912,100.0
ALLEGHENY TECHNOLOGIES INC,VANDERGRIFT FACILITY,ATI,40648.796,100.0
ALLEGHENY TECHNOLOGIES INC,ATI LADISH LLC,ATI,55745.44,100.0
ALLEGHENY TECHNOLOGIES INC,ATI Allvac - Monroe,ATI,42349.728,100.0
ALLEGHENY TECHNOLOGIES INC,Jewel Acquisition - Louisville Facility,ATI,37304.06,100.0
ALLIANT ENERGY CORP,Riverside Energy Center,LNT,1626471.072,91.8
ALLIANT ENERGY CORP,Emery Station,LNT,1070947.58,100.0
ALLIANT ENERGY CORP,Sheboygan Falls Energy Facility,LNT,345750.368,100.0
ALLIANT ENERGY CORP,Edgewater (4050),LNT,1183474.496,100.0
ALLIANT ENERGY CORP,Ottumwa,LNT,2742924.968,48.0
ALLIANT ENERGY CORP,Louisa,LNT,1878162.18,4.0
ALLIANT ENERGY CORP,South Fond Du Lac,LNT,24923.306,100.0
ALLIANT ENERGY CORP,George Neal South,LNT,684517.908,25.695
ALLIANT ENERGY CORP,Columbia,LNT,5666069.672,46.2
ALLIANT ENERGY CORP,Neenah Energy Facility,LNT,249949.816,100.0
ALLIANT ENERGY CORP,Prairie Creek,LNT,551968.414,100.0
ALLIANT ENERGY CORP,Sutherland,LNT,1094673.096,100.0
ALLIANT ENERGY CORP,Burlington (IA),LNT,1192549.524,100.0
ALLIANT ENERGY CORP,George Neal North,LNT,934517.834,15.18
ALLIANT ENERGY CORP,Wisconsin Power & Light Gas Distribution,LNT,21372.8,100.0
ALLIANT ENERGY CORP,Interstate Power & Light Gas Distribution,LNT,20726.65,100.0
ALLIANT ENERGY CORP,Rock River,LNT,724.948,100.0
ALLIANT ENERGY CORP,Lansing,LNT,413962.662,100.0
ALLISON TRANSMISSION HOLDINGS INC,"ALLISON TRANSMISSION, Inc.",ALSN,22579.148,100.0
ALPHA & OMEGA SEMICONDUCTOR,"Jireh Semiconductor, Inc.",AOSL,94208.954805,100.0
ALPHA METALLURGICAL RESOURCES,Road Fork 52,AMR,15079.0,100.0
ALPHA METALLURGICAL RESOURCES,Black Eagle Deep Mine,AMR,24761.0,100.0
ALPHABET INC,Ivanpah Solar Electric Generating Facility,GOOG,80345.552,28.1
ALTO INGREDIENTS INC,"Alto Pekin, LLC",ALTO,266059.228,100.0
ALTO INGREDIENTS INC,"Alto ICP, LLC",ALTO,170977.108,100.0
ALTRIA GROUP INC,Philip Morris USA,MO,38794.102,100.0
ALTRIA GROUP INC,PHILIP MORRIS USA PARK 500 SITE,MO,37647.908,100.0
AMEREN CORP,Peno Creek Energy Center,AEE,14183.048,100.0
AMEREN CORP,Raccoon Creek Power Plant,AEE,3848.436,100.0
AMEREN CORP,Labadie,AEE,15710653.008,100.0
AMEREN CORP,Goose Creek Power Plant,AEE,14462.444,100.0
AMEREN CORP,Meramec,AEE,133569.312,100.0
AMEREN CORP,Rush Island,AEE,6874470.46,100.0
AMEREN CORP,Pinckneyville Power Plant,AEE,43092.388,100.0
AMEREN CORP,Audrain Power Plant,AEE,14853.996,100.0
AMEREN CORP,Venice,AEE,40407.804,100.0
AMEREN CORP,Ameren Missouri,AEE,14759.55,100.0
AMEREN CORP,Sioux,AEE,2897754.014,100.0
AMEREN CORP,Kinmundy Power Plant,AEE,11945.256,100.0
AMEREN CORP,Ameren Illinois,AEE,74939.996,100.0
AMEREN CORP,Ameren Illinois Electric,AEE,7644.84,100.0
AMEREN CORP,Ameren Missouri Electric,AEE,5264.52,100.0
AMERICAN AIRLINES GROUP INC,AMERICAN AIRLINES,AAL,40397.118,100.0
AMGEN INC,"AMGEN MANUFACTURING, LIMITED",AMGN,49616.696,100.0
AMPCO-PITTSBURGH CORP,UNION ELEC HARMON CREEK PLT,AP,32716.928,100.0
AMPLIFY ENERGY CORP,BETA OCS PARCELS,AMPY,53084.008,100.0
ANALOG DEVICES INC,"Analog Devices, Inc./ Wilmington Manufacturing",ADI,32089.993394,100.0
ANALOG DEVICES INC,ANALOG DEVICES,ADI,14360.348985,100.0
ANTERO RESOURCES CORP,Antero Resources - 160A - Appalachian Basin (Eastern Overthurst Area),AR,366201.372,100.0
ANTERO RESOURCES CORP,Antero Resources - 160 - Appalachian Basin (Utica),AR,32302.424,100.0
ANTERO RESOURCES CORP,Antero Midstream LLC- 160A Basin,AR,1507874.85,100.0
ANTERO RESOURCES CORP,Antero Midstream LLC- 160 Basin,AR,46426.092,100.0
ANTERO RESOURCES CORP,Antero Clearwater Facility,AR,274.248,100.0
ARCH RESOURCES INC,"ICG Beckley, LLC",ARCH,1079717.05,100.0
ARCH RESOURCES INC,LEER SOUTH MINING COMPLEX,ARCH,447089.5,100.0
ARCH RESOURCES INC,VIPER MINE,ARCH,65253.294,100.0
ARCH RESOURCES INC,Mingo Logan Coal LLC,ARCH,240539.25,100.0
ARCH RESOURCES INC,West Elk Mine,ARCH,316459.662,100.0
ARCH RESOURCES INC,Leer Mine,ARCH,357035.75,100.0
ARCHER DANIELS MIDLAND CO,ADM SOYBEAN PROCESSING - DES MOINES,ADM,153766.68,100.0
ARCHER DANIELS MIDLAND CO,ADM QUINCY,ADM,104084.408,100.0
ARCHER DANIELS MIDLAND CO,Vantage Corn Processors - Peoria,ADM,491133.2,100.0
ARCHER DANIELS MIDLAND CO,ARCHER DANIELS MIDLAND,ADM,172749.802,100.0
ARCHER DANIELS MIDLAND CO,ADM - MANKATO,ADM,139900.224,100.0
ARCHER DANIELS MIDLAND CO,ARCHER DANIEL MIDLAND COMPANY,ADM,821896.492,100.0
ARCHER DANIELS MIDLAND CO,ARCHER DANIELS MIDLAND,ADM,52801.552,100.0
ARCHER DANIELS MIDLAND CO,Archer Daniels Midland,ADM,32419.028,100.0
ARCHER DANIELS MIDLAND CO,Archer Daniels Midland Co.,ADM,4465258.782,100.0
ARCHER DANIELS MIDLAND CO,ARCHER DANIELS MIDLAND COMPANY,ADM,158309.996,100.0
ARCHER DANIELS MIDLAND CO,ARCHER DANIELS MIDLAND PROCESSING,ADM,44384.432,100.0
ARCHER DANIELS MIDLAND CO,ADM CORN PROCESSING,ADM,2338390.15,100.0
ARCHER DANIELS MIDLAND CO,ADM SOUTHERN CELLULOSE PROD.IN,ADM,26863.848,100.0
ARCHER DANIELS MIDLAND CO,ADM CORN PROCESSING,ADM,2110774.534,100.0
ARCHER DANIELS MIDLAND CO,ADM Deerfield,ADM,41564.844,100.0
ARCHER DANIELS MIDLAND CO,ADM Fostoria,ADM,27777.296,100.0
ARCHER DANIELS MIDLAND CO,ADM Valdosta,ADM,52420.728,100.0
ARCHER DANIELS MIDLAND CO,"Archer Daniels Midland Co. - Enderlin, ND",ADM,37139.586,100.0
ARCHROCK INC,WHITSON COMPRESSOR STATION,AROC,26013.956,100.0
ARCONIC CORP,ARCONIC TENNESSEE OPERATIONS,ARNC,158260.104,100.0
ARCONIC CORP,Arconic Lancaster Corp,ARNC,115824.964,100.0
ARCONIC CORP,ARCONIC DAVENPORT LLC,ARNC,233394.472,100.0
ARCOSA INC,Arcosa Lightweight - Brooks Plant,ACA,43138.282,100.0
ARCOSA INC,Streetman Plant,ACA,92167.788,100.0
ARCOSA INC,Arcosa BR LW LLC ERWINVILLLE DIV,ACA,37533.978,100.0
ARCOSA INC,"Arcosa LW BR, LLC Livingston DIV",ACA,71198.828,100.0
ARCOSA INC,"Standard Forged Products, LLC - McKees Rocks",ACA,12429.404,100.0
ARCOSA INC,Arcosa Lightweight - Frazier Park,ACA,19051.128,100.0
ARCOSA INC,Arcosa Lightweight Indiana,ACA,41208.96,100.0
ARES MANAGEMENT CORP,Linden Cogeneration Facility,ARES,2641018.13,14.0
ARMSTRONG WORLD INDUSTRIES INC,ARMSTRONG WORLD INDUSTRIES INC.,AWI,25305.504,100.0
ARMSTRONG WORLD INDUSTRIES INC,ARMSTRONG WORLD IND MARIETTA CEILING PLT,AWI,67167.348,100.0
ARMSTRONG WORLD INDUSTRIES INC,Armstrong World Industries Inc,AWI,87900.12,100.0
ASHLAND GLOBAL HOLDINGS INC,ISP TECHNOLOGIES TEXAS CITY PLANT,ASH,35969.964,100.0
ASHLAND GLOBAL HOLDINGS INC,ISP LIMA LLC,ASH,109240.392,100.0
ASHLAND GLOBAL HOLDINGS INC,ISP CHEMICALS LLC,ASH,67838.946,100.0
ATMOS ENERGY CORP,Atmos Energy Corporation - Kansas,ATO,24108.0,100.0
ATMOS ENERGY CORP,Atmos Energy Corporation - Kentucky,ATO,25478.95,100.0
ATMOS ENERGY CORP,Atmos Energy Corporation - Louisiana,ATO,50207.15,100.0
ATMOS ENERGY CORP,Atmos Energy Corporation - Mississippi,ATO,47970.55,100.0
ATMOS ENERGY CORP,Atmos Energy Corporation - Texas,ATO,759835.05,100.0
ATMOS ENERGY CORP,Atmos Energy Corporation- Virginia,ATO,2662.7,100.0
ATMOS ENERGY CORP,Central Compressor Station,ATO,10356.62,100.0
ATMOS ENERGY CORP,Cooper Compressor Station,ATO,13508.956,100.0
ATMOS ENERGY CORP,Atmos Energy Corporation - Colorado,ATO,17502.6,100.0
ATMOS ENERGY CORP,Atmos Energy Corporation - APT Howard,ATO,66906.504,100.0
ATMOS ENERGY CORP,Atmos Energy Corporation - Tennessee,ATO,17576.7,100.0
ATMOS ENERGY CORP,Groesbeck Compressor Station,ATO,37439.814,100.0
ATMOS ENERGY CORP,Maryneal Compressor Station,ATO,36253.066,100.0
ATMOS ENERGY CORP,Atmos Pipeline Texas,ATO,84077.6194957,100.0
AVANGRID INC,Klamath Energy LLC,AGR,21968.92,100.0
AVANGRID INC,Klamath Cogeneration Project,AGR,1118330.592,100.0
AVANGRID INC,Rochester Gas & Electric Corp,AGR,29124.1,100.0
AVANGRID INC,New York State Electric and Gas,AGR,37635.65,100.0
AVANGRID INC,Southern Connecticut Gas Company,AGR,101594.496,100.0
AVANGRID INC,Connecticut Natural Gas Company,AGR,46835.55,100.0
AVANGRID INC,Rochester Gas and Electric - Subpart DD,AGR,1322.4,100.0
AVISTA CORP,Colstrip,AVA,8340434.342,10.6
AVISTA CORP,Coyote Springs,AVA,1265675.76,50.0
AVISTA CORP,Rathdrum Combustion Turbine Project,AVA,83131.392,100.0
AVISTA CORP,Avista Corporation-WA,AVA,15992.05,100.0
AVISTA CORP,Avista Corporation,AVA,665.76,100.0
AVISTA CORP,Kettle Falls Generating Station,AVA,14294.584,100.0
AVISTA CORP,Boulder Park Generating Station,AVA,23577.612,100.0
AVISTA CORP,Jackson Prairie Natural Gas Storage,AVA,12310.614,33.333
BARRICK GOLD CORP,TS Power Plant,GOLD,1142526.868,61.5
BARRICK GOLD CORP,Nevada Gold Mines LLC - Goldstrike,GOLD,371441.722,61.5
BARRICK GOLD CORP,WESTERN 102 POWER PLANT,GOLD,151818.128,100.0
BARRICK GOLD CORP,NEVADA GOLD MINES CARLIN SOUTH AREA,GOLD,87929.31,61.5
BATTALION OIL CORP,"Halcon Operating Co., Inc. 430 Permian Basin",BATL,141876.91,100.0
BERKSHIRE HATHAWAY INC,Chehalis Generation Facility,BRK.A,973193.744,100.0
BERKSHIRE HATHAWAY INC,Chuck Lenzie Generating Station,BRK.A,2529617.576,100.0
BERKSHIRE HATHAWAY INC,Greater Des Moines Energy Center,BRK.A,271067.444,100.0
BERKSHIRE HATHAWAY INC,Walter M. Higgins III Generating Station,BRK.A,729201.948,100.0
BERKSHIRE HATHAWAY INC,Silverhawk,BRK.A,1067163.744,100.0
BERKSHIRE HATHAWAY INC,C. R. Wing Cogeneration Plant,BRK.A,331897.32,91.14
BERKSHIRE HATHAWAY INC,Currant Creek Power Project,BRK.A,945379.948,100.0
BERKSHIRE HATHAWAY INC,Lake Side Power Plant,BRK.A,2171083.504,100.0
BERKSHIRE HATHAWAY INC,Sycamore Combustion Turbine,BRK.A,3958.488,100.0
BERKSHIRE HATHAWAY INC,Electrifarm,BRK.A,2897.64,100.0
BERKSHIRE HATHAWAY INC,LAS VEGAS GENERATING STATION,BRK.A,152143.684,100.0
BERKSHIRE HATHAWAY INC,LUBRIZOL CORPORATION,BRK.A,31258.376,100.0
BERKSHIRE HATHAWAY INC,LUBRIZOL BAYPORT PLANT,BRK.A,23737.66,100.0
BERKSHIRE HATHAWAY INC,LUBRIZOL DEER PARK PLANT,BRK.A,115070.116,100.0
BERKSHIRE HATHAWAY INC,Clark,BRK.A,440069.356,100.0
BERKSHIRE HATHAWAY INC,Dave Johnston,BRK.A,4935284.13,100.0
BERKSHIRE HATHAWAY INC,Naughton,BRK.A,2793994.928,100.0
BERKSHIRE HATHAWAY INC,Colstrip,BRK.A,8340434.342,7.1
BERKSHIRE HATHAWAY INC,Wyodak,BRK.A,2137935.45,80.0
BERKSHIRE HATHAWAY INC,Hunter,BRK.A,7970670.568,84.69
BERKSHIRE HATHAWAY INC,Ottumwa,BRK.A,2742924.968,52.0
BERKSHIRE HATHAWAY INC,Louisa,BRK.A,1878162.18,88.0
BERKSHIRE HATHAWAY INC,Pleasant Hill Energy Center,BRK.A,4615.084,100.0
BERKSHIRE HATHAWAY INC,George Neal South,BRK.A,684517.908,40.57
BERKSHIRE HATHAWAY INC,Jim Bridger,BRK.A,11225007.796,66.67
BERKSHIRE HATHAWAY INC,Huntington,BRK.A,4488336.274,100.0
BERKSHIRE HATHAWAY INC,North Valmy,BRK.A,997249.072,50.0
BERKSHIRE HATHAWAY INC,"Saranac Power Partners, LP",BRK.A,52825.952,72.91
BERKSHIRE HATHAWAY INC,Cordova Energy Company,BRK.A,731863.188,89.8
BERKSHIRE HATHAWAY INC,Cholla,BRK.A,3819609.034,53.0
BERKSHIRE HATHAWAY INC,Hayden,BRK.A,2256759.568,17.46
BERKSHIRE HATHAWAY INC,Riverside (1081),BRK.A,2745.34,100.0
BERKSHIRE HATHAWAY INC,Walter Scott Jr. Energy Center,BRK.A,5016445.278,71.0
BERKSHIRE HATHAWAY INC,George Neal North,BRK.A,934517.834,84.82
BERKSHIRE HATHAWAY INC,Wrenshall LNG Storage,BRK.A,11055.562,100.0
BERKSHIRE HATHAWAY INC,Sunray Compressor Station,BRK.A,25507.214,100.0
BERKSHIRE HATHAWAY INC,Beaver Compressor Station,BRK.A,75722.212,100.0
BERKSHIRE HATHAWAY INC,Beatrice Compressor Station,BRK.A,48263.838,100.0
BERKSHIRE HATHAWAY INC,MidAmerican Energy Local Gas Distribution Company,BRK.A,77287.9,100.0
BERKSHIRE HATHAWAY INC,NORTHERN NATURAL GAS CO-OGDEN COMPRESSOR,BRK.A,52703.692,100.0
BERKSHIRE HATHAWAY INC,NORTHERN NATURAL GAS COMPANY-PALMYRA,BRK.A,66094.544,100.0
BERKSHIRE HATHAWAY INC,KERN RIVER GAS TRANSMISSION COMPANY: VEYO COMPRESSOR STATION,BRK.A,113995.724,100.0
BERKSHIRE HATHAWAY INC,KERN RIVER GAS TRANSMISSION COMPANY: MUDDY CREEK COMPRESSOR STATION,BRK.A,231764.032,100.0
BERKSHIRE HATHAWAY INC,KERN RIVER GAS TRANSMISSION COMPANY: GOODSPRINGS COMPRESSOR STATION,BRK.A,92534.154,100.0
BERKSHIRE HATHAWAY INC,KERN RIVER GAS TRANSMISSION COMPANY: DRY LAKE COMPRESSOR STATION,BRK.A,62566.076,100.0
BERKSHIRE HATHAWAY INC,Redfield UGS and Compressor Station,BRK.A,34832.642,100.0
BERKSHIRE HATHAWAY INC,JOHNS MANVILLE,BRK.A,64008.208,100.0
BERKSHIRE HATHAWAY INC,Johns Manville,BRK.A,50748.208,100.0
BERKSHIRE HATHAWAY INC,JOHNS MANVILLE INTERNATIONAL INC PLANT NO 8,BRK.A,32833.48,100.0
BERKSHIRE HATHAWAY INC,JOHNS MANVILLE PLANT NO 2,BRK.A,37602.168,100.0
BERKSHIRE HATHAWAY INC,Johns Manville,BRK.A,39539.456,100.0
BERKSHIRE HATHAWAY INC,Wyman-Gordon Company,BRK.A,33419.524,100.0
BERKSHIRE HATHAWAY INC,TITANIUM METALS CORP TORONTO PLANT,BRK.A,37742.908,100.0
BERKSHIRE HATHAWAY INC,WYMAN GORDON FORGINGS,BRK.A,91376.756,100.0
BERKSHIRE HATHAWAY INC,CARLTON FORGE WORKS,BRK.A,22828.264,100.0
BERKSHIRE HATHAWAY INC,SHAW INDUSTRIES GROUP INC PLANT 4,BRK.A,41844.992,100.0
BERKSHIRE HATHAWAY INC,ACME BRICK CO ELGIN PLANT,BRK.A,26692.3,100.0
BERKSHIRE HATHAWAY INC,KERN RIVER GAS TRANSMISSION COMPANY: SALT LAKE COMPRESSOR STATION,BRK.A,54513.602,100.0
BERKSHIRE HATHAWAY INC,FILLMORE COMPRESSOR STATION,BRK.A,81067.154,100.0
BERKSHIRE HATHAWAY INC,KERN RIVER GAS TRANSMISSION CO: COYOTE CREEK COMPRESSOR STATION,BRK.A,60897.576,100.0
BERKSHIRE HATHAWAY INC,PCC STRUCTURALS INC.,BRK.A,18674.88,100.0
BERKSHIRE HATHAWAY INC,Cunningham Underground Storage & Compressor Station,BRK.A,33907.662,100.0
BERKSHIRE HATHAWAY INC,Mullinville Compressor Station,BRK.A,61809.544,100.0
BERKSHIRE HATHAWAY INC,Waterloo Compressor Station,BRK.A,23119.288,100.0
BERKSHIRE HATHAWAY INC,KERN RIVER GAS TRANSMISSION COMPANY: MILFORD COMPRESSOR STATION,BRK.A,28211.862,100.0
BERKSHIRE HATHAWAY INC,ELBERTA COMPRESSOR STATION,BRK.A,72087.888,100.0
BERKSHIRE HATHAWAY INC,MidAmerican Energy Company Local Natural Gas Distribution Company - Illinois,BRK.A,7446.25,100.0
BERKSHIRE HATHAWAY INC,MidAmerican Energy Company Local Natural Gas Distribution Company - Nebraska,BRK.A,900.6,100.0
BERKSHIRE HATHAWAY INC,MidAmerican Energy Company Local Natural Gas Distribution Company - South Dakota,BRK.A,8122.3,100.0
BERKSHIRE HATHAWAY INC,NORTHERN NATURAL GAS-CLIFTON,BRK.A,50843.014,100.0
BERKSHIRE HATHAWAY INC,Harry Allen,BRK.A,1373887.308,100.0
BERKSHIRE HATHAWAY INC,Gadsby,BRK.A,107079.404,100.0
BERKSHIRE HATHAWAY INC,Bushton Compressor Station,BRK.A,64856.952,100.0
BERKSHIRE HATHAWAY INC,Tracy,BRK.A,2018689.672,100.0
BERKSHIRE HATHAWAY INC,Fort Churchill,BRK.A,391691.656,100.0
BERKSHIRE HATHAWAY INC,HUNTINGTON ALLOYS CORPORATION,BRK.A,74865.568,100.0
BERKSHIRE HATHAWAY INC,SHAW INDUSTRIES GROUP INC. P LANT 8S,BRK.A,75023.368,100.0
BERKSHIRE HATHAWAY INC,JOHNS MANVILLE,BRK.A,107943.672,100.0
BERKSHIRE HATHAWAY INC,YUMA COGENERATION ASSOCIATES,BRK.A,59523.38,90.9
BERKSHIRE HATHAWAY INC,Nevada Power d/b/a NV Energy Transmission,BRK.A,12068.04,100.0
BERKSHIRE HATHAWAY INC,PacifiCorp (T&D System),BRK.A,25203.12,100.0
BERKSHIRE HATHAWAY INC,MidAmerican Energy Company,BRK.A,10560.96,100.0
BERKSHIRE HATHAWAY INC,Sierra Pacific Power Co d/b/a NV Energy Transmission,BRK.A,574.56,100.0
BERKSHIRE HATHAWAY INC,"Farmington Compressor Station (Farmington, MN)",BRK.A,27584.452,100.0
BERKSHIRE HATHAWAY INC,"Faribault Compressor Station (Faribault, MN)",BRK.A,41102.846,100.0
BERKSHIRE HATHAWAY INC,NORTHERN NATURAL GAS - BROWNFIELD,BRK.A,45682.08,100.0
BERKSHIRE HATHAWAY INC,Northern Natural Gas - Albert Lea,BRK.A,12170.306,100.0
BERKSHIRE HATHAWAY INC,Johns Manville,BRK.A,25757.96,100.0
BERKSHIRE HATHAWAY INC,Acme Brick - Denton Plant,BRK.A,25480.104,100.0
BERKSHIRE HATHAWAY INC,Shultz Steel Company,BRK.A,20764.372,100.0
BERKSHIRE HATHAWAY INC,Sun Peak Generating Station,BRK.A,82538.996,100.0
BERKSHIRE HATHAWAY INC,Oakland Compressor Station,BRK.A,23771.086,100.0
BERKSHIRE HATHAWAY INC,Macksville Compressor Station,BRK.A,40666.768,100.0
BERKSHIRE HATHAWAY INC,Northern Natural Gas Company - Seminole,BRK.A,11873.506,100.0
BERKSHIRE HATHAWAY INC,Acme Brick - Texas Clay Plants,BRK.A,22655.764,100.0
BERKSHIRE HATHAWAY INC,Titanium Metals Corporation,BRK.A,16913.106,100.0
BERKSHIRE HATHAWAY INC,"Shaw Industries Group, Inc., Plant 80",BRK.A,14022.548,100.0
BERKSHIRE HATHAWAY INC,Northern Natural Gas - Transmission Pipeline,BRK.A,150697.62,100.0
BERKSHIRE HATHAWAY INC,Northern Natural Gas - Claude Compressor Station,BRK.A,37559.326,100.0
BERKSHIRE HATHAWAY INC,Northern Natural Gas - Pampa Compressor Station,BRK.A,38962.314,100.0
BERKSHIRE HATHAWAY INC,Northern Natural Gas - Plainview Compressor Station,BRK.A,27344.602,100.0
BERKSHIRE HATHAWAY INC,Northern Natural Gas - Ventura Compressor Station,BRK.A,15701.054,100.0
BERKSHIRE HATHAWAY INC,Northern Natural Gas - Tescott Compressor Station,BRK.A,10163.968,100.0
BERKSHIRE HATHAWAY INC,Bakersfield Compressor Station,BRK.A,25374.604,100.0
BERKSHIRE HATHAWAY INC,Gaines County Crossover Compressor Station,BRK.A,31904.432,100.0
BERRY CORP,Berry Petroleum Company - San Joaquin Basin 745,BRY,1167465.506,100.0
